tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2021-06-09,68,54,14,67,34,108,PM25,TIDAK SEHAT,DKI4
2021-06-10,71,56,23,48,47,108,PM25,TIDAK SEHAT,DKI4
2021-06-11,65,51,15,61,40,99,PM25,SEDANG,DKI4
2021-06-12,67,54,17,57,35,93,PM25,SEDANG,DKI4
2021-06-13,55,52,14,58,25,80,PM25,SEDANG,DKI4
2021-06-14,69,53,13,58,26,103,PM25,TIDAK SEHAT,DKI4
2021-06-15,73,52,13,44,29,114,PM25,TIDAK SEHAT,DKI3
2021-06-16,67,66,25,43,55,97,PM25,SEDANG,DKI5
2021-06-17,66,51,28,44,41,102,PM25,TIDAK SEHAT,DKI4
2021-06-18,77,59,23,49,45,102,PM25,TIDAK SEHAT,DKI4
2021-06-19,64,59,21,41,45,102,PM25,TIDAK SEHAT,DKI4
2021-06-20,81,66,26,44,58,140,PM25,TIDAK SEHAT,DKI4
2021-06-21,62,55,16,44,35,90,PM25,SEDANG,DKI4
2021-06-22,59,54,16,38,35,84,PM25,SEDANG,DKI4
2021-06-23,66,52,17,51,43,107,PM25,TIDAK SEHAT,DKI4
2021-06-24,80,54,19,42,52,119,PM25,TIDAK SEHAT,DKI4
2021-06-25,85,58,30,40,63,147,PM25,TIDAK SEHAT,DKI4
2021-06-26,67,53,10,53,23,118,PM25,TIDAK SEHAT,DKI4
2021-06-27,72,57,22,57,41,134,PM25,TIDAK SEHAT,DKI4
2021-06-28,65,53,18,61,38,117,PM25,TIDAK SEHAT,DKI4
2021-06-29,75,52,24,51,50,128,PM25,TIDAK SEHAT,DKI5
2021-06-30,79,57,19,55,38,125,PM25,TIDAK SEHAT,DKI4
2021-07-01,64,53,14,48,31,114,PM25,TIDAK SEHAT,DKI4
2021-07-02,68,56,23,40,51,108,PM25,TIDAK SEHAT,DKI4
2021-07-03,80,54,13,44,27,141,PM25,TIDAK SEHAT,DKI4
2021-07-04,94,51,15,50,25,161,PM25,TIDAK SEHAT,DKI4
2021-07-05,83,56,13,62,26,153,PM25,TIDAK SEHAT,DKI4
2021-07-06,68,51,10,55,29,102,PM25,TIDAK SEHAT,DKI3
2021-07-07,84,54,12,51,27,130,PM25,TIDAK SEHAT,DKI4
2021-07-08,83,56,11,50,26,145,PM25,TIDAK SEHAT,DKI4
2021-07-09,92,59,11,56,26,156,PM25,TIDAK SEHAT,DKI4
2021-07-10,78,54,10,63,23,132,PM25,TIDAK SEHAT,DKI4
2021-07-11,66,54,10,54,17,119,PM25,TIDAK SEHAT,DKI4
2021-07-12,64,52,9,44,14,64,PM10,SEDANG,DKI2
2021-07-13,78,54,11,43,26,119,PM25,TIDAK SEHAT,DKI2
2021-07-14,66,51,13,50,26,116,PM25,TIDAK SEHAT,DKI4
2021-07-15,95,62,15,56,30,174,PM25,TIDAK SEHAT,DKI4
2021-07-16,85,53,11,53,29,138,PM25,TIDAK SEHAT,DKI4
2021-07-17,74,55,10,58,20,134,PM25,TIDAK SEHAT,DKI4
2021-07-18,82,55,13,58,27,150,PM25,TIDAK SEHAT,DKI4
2021-07-19,80,51,11,77,28,140,PM25,TIDAK SEHAT,DKI4
2021-07-20,86,51,15,60,24,147,PM25,TIDAK SEHAT,DKI4
2021-07-21,55,52,9,58,19,102,PM25,TIDAK SEHAT,DKI4
2021-07-22,60,53,11,54,27,110,PM25,TIDAK SEHAT,DKI4
2021-07-23,63,52,10,59,28,104,PM25,TIDAK SEHAT,DKI4
2021-07-24,66,54,13,51,34,104,PM25,TIDAK SEHAT,DKI4
2021-07-25,81,55,24,54,42,148,PM25,TIDAK SEHAT,DKI4
2021-07-26,79,54,16,46,32,131,PM25,TIDAK SEHAT,DKI4
2021-07-27,82,56,13,41,35,140,PM25,TIDAK SEHAT,DKI4
2021-07-28,82,53,18,40,45,145,PM25,TIDAK SEHAT,DKI4
2021-07-29,78,52,18,53,39,140,PM25,TIDAK SEHAT,DKI5
2021-07-30,90,54,15,81,35,154,PM25,TIDAK SEHAT,DKI4
2021-07-31,63,50,18,65,29,100,PM26,SEDANG,DKI4
2021-08-01,55,50,9,67,22,86,PM25,SEDANG,DKI4
2021-08-02,52,50,10,59,28,81,PM25,SEDANG,DKI4
2021-08-03,61,53,12,47,35,104,PM25,TIDAK SEHAT,DKI4
2021-08-04,64,53,9,50,26,89,PM25,SEDANG,DKI2
2021-08-05,61,55,11,58,27,90,PM25,SEDANG,DKI4
2021-08-06,76,58,20,38,52,105,PM25,TIDAK SEHAT,DKI4
2021-08-07,63,53,10,48,18,101,PM25,TIDAK SEHAT,DKI4
2021-08-08,60,53,9,57,17,92,PM25,SEDANG,DKI4
2021-08-09,56,52,8,57,16,82,PM25,SEDANG,DKI4
2021-08-10,36,48,8,55,19,68,PM25,SEDANG,DKI4
2021-08-11,61,50,12,59,25,102,PM25,TIDAK SEHAT,DKI4
2021-08-12,65,52,10,47,20,104,PM25,TIDAK SEHAT,DKI4
2021-08-13,61,51,11,49,32,101,PM25,TIDAK SEHAT,DKI4
2021-08-14,73,53,15,53,40,116,PM25,TIDAK SEHAT,DKI5
2021-08-15,63,53,12,46,30,114,PM25,TIDAK SEHAT,DKI4
2021-08-16,60,54,9,42,21,100,PM25,SEDANG,DKI4
2021-08-17,62,51,13,40,22,103,PM25,TIDAK SEHAT,DKI4
2021-08-18,62,51,11,42,26,97,PM25,SEDANG,DKI4
2021-08-19,72,55,15,28,36,119,PM25,TIDAK SEHAT,DKI4
2021-08-20,73,55,12,34,34,106,PM25,TIDAK SEHAT,DKI4
2021-08-21,60,51,13,33,35,89,PM25,SEDANG,DKI5
2021-08-22,74,52,14,29,29,134,PM25,TIDAK SEHAT,DKI4
2021-08-23,66,52,13,33,27,106,PM25,TIDAK SEHAT,DKI4
2021-08-24,69,52,12,41,30,110,PM25,TIDAK SEHAT,DKI4
2021-08-25,69,51,12,38,34,106,PM25,TIDAK SEHAT,DKI4
2021-08-26,64,51,10,31,33,96,PM25,SEDANG,DKI5
2021-08-27,63,52,11,32,31,105,PM25,TIDAK SEHAT,DKI4
2021-08-28,76,51,11,44,27,123,PM25,TIDAK SEHAT,DKI4
2021-08-29,68,52,12,36,29,122,PM25,TIDAK SEHAT,DKI4
2021-08-30,87,52,17,39,41,140,PM25,TIDAK SEHAT,DKI4
2021-08-31,74,51,19,48,33,109,PM25,TIDAK SEHAT,DKI4
2021-09-01,79,55,16,32,38,118,PM25,TIDAK SEHAT,DKI4
2021-09-02,66,52,15,39,28,115,PM25,TIDAK SEHAT,DKI4
2021-09-03,66,51,11,45,30,111,PM25,TIDAK SEHAT,DKI4
2021-09-04,62,50,10,37,28,93,PM25,SEDANG,DKI4
2021-09-05,74,52,12,36,28,120,PM25,TIDAK SEHAT,DKI4
2021-09-06,73,51,13,34,24,109,PM25,TIDAK SEHAT,DKI4
2021-09-07,60,51,11,27,24,86,PM25,SEDANG,DKI4
2021-09-08,64,52,16,29,34,106,PM25,TIDAK SEHAT,DKI4
2021-09-09,68,54,12,35,31,88,PM25,SEDANG,DKI2
2021-09-10,58,53,10,39,32,80,PM25,SEDANG,DKI4
2021-09-11,70,53,12,46,41,109,PM25,TIDAK SEHAT,DKI4
2021-09-12,66,51,10,36,27,111,PM25,TIDAK SEHAT,DKI4
2021-09-13,56,52,9,27,21,88,PM25,SEDANG,DKI4
2021-09-14,36,50,8,47,19,61,PM25,SEDANG,DKI4
2021-09-15,69,54,20,45,45,110,PM25,TIDAK SEHAT,DKI4
2021-09-16,53,52,10,52,24,89,PM25,SEDANG,DKI4
2021-09-17,50,51,7,53,20,85,PM25,SEDANG,DKI4
2021-09-18,57,53,9,51,22,101,PM25,TIDAK SEHAT,DKI4
2021-09-19,56,50,10,68,19,83,PM25,SEDANG,DKI5
2021-09-20,58,52,11,54,34,81,PM25,SEDANG,DKI2
2021-09-21,61,52,11,58,36,99,PM25,SEDANG,DKI4
2021-09-22,64,54,14,48,32,119,PM25,TIDAK SEHAT,DKI4
2021-09-23,61,53,10,53,22,116,PM25,TIDAK SEHAT,DKI4
2021-09-24,57,53,8,47,26,109,PM25,TIDAK SEHAT,DKI4
2021-09-25,55,52,11,50,20,102,PM25,TIDAK SEHAT,DKI4
2021-09-26,56,50,10,54,19,98,PM25,SEDANG,DKI4
2021-09-27,53,49,12,47,33,89,PM25,SEDANG,DKI4
2021-09-28,49,49,10,49,28,71,PM25,SEDANG,DKI2
2021-09-29,61,57,13,63,38,102,PM25,TIDAK SEHAT,DKI4
2021-09-30,71,63,16,63,37,117,PM25,TIDAK SEHAT,DKI4
2021-10-01,58,59,11,65,38,91,PM25,SEDANG,DKI4
2021-10-02,70,61,12,58,35,127,PM25,TIDAK SEHAT,DKI4
2021-10-03,70,62,11,53,28,96,PM25,SEDANG,DKI4
2021-10-04,62,60,11,64,29,110,PM25,TIDAK SEHAT,DKI4
2021-10-05,65,67,11,54,33,90,PM25,SEDANG,DKI2
2021-10-06,66,66,10,58,35,103,PM25,TIDAK SEHAT,DKI4
2021-10-07,52,60,9,50,28,77,PM25,SEDANG,DKI4
2021-10-08,60,64,11,54,35,98,PM25,SEDANG,DKI4
2021-10-09,55,62,9,60,29,83,PM25,SEDANG,DKI4
2021-10-10,61,61,9,72,26,97,PM25,SEDANG,DKI4
2021-10-11,68,64,12,66,30,100,PM25,SEDANG,DKI2
2021-10-12,77,76,12,49,35,111,PM25,TIDAK SEHAT,DKI4
2021-10-13,57,63,9,58,31,91,PM25,SEDANG,DKI4
2021-10-14,73,65,12,70,35,131,PM25,TIDAK SEHAT,DKI4
2021-10-15,100,64,15,64,37,157,PM25,TIDAK SEHAT,DKI4
2021-10-16,68,63,15,63,44,122,PM25,TIDAK SEHAT,DKI4
2021-10-17,71,63,15,65,30,126,PM25,TIDAK SEHAT,DKI4
2021-10-18,57,58,11,45,26,88,PM25,SEDANG,DKI4
2021-10-19,52,60,18,42,35,81,PM25,SEDANG,DKI5
2021-10-20,50,73,11,50,27,96,PM25,SEDANG,DKI4
2021-10-21,53,61,11,57,32,74,PM25,SEDANG,DKI3
2021-10-22,73,82,18,46,48,120,PM25,TIDAK SEHAT,DKI4
2021-10-23,67,81,13,53,36,109,PM25,TIDAK SEHAT,DKI4
2021-10-24,68,60,17,62,36,113,PM25,TIDAK SEHAT,DKI4
2021-10-25,65,62,14,70,37,104,PM25,TIDAK SEHAT,DKI4
2021-10-26,75,67,16,50,43,130,PM25,TIDAK SEHAT,DKI4
2021-10-27,62,64,15,50,39,90,PM25,SEDANG,DKI4
2021-10-28,54,67,16,56,39,78,PM25,SEDANG,DKI4
2021-10-29,54,80,19,49,35,80,SO2,SEDANG,DKI2
2021-10-30,64,81,15,58,40,103,PM25,TIDAK SEHAT,DKI4
2021-10-31,56,63,28,56,32,79,PM25,SEDANG,DKI4
2021-11-01,64,77,17,48,41,91,PM25,SEDANG,DKI5
2021-11-02,54,51,18,49,35,77,PM25,SEDANG,DKI4
2021-11-03,52,51,13,73,38,83,PM25,SEDANG,DKI4
2021-11-04,63,52,17,63,47,95,PM25,SEDANG,DKI2
2021-11-05,64,52,23,46,46,95,PM25,SEDANG,DKI4
2021-11-06,57,52,13,52,40,86,PM25,SEDANG,DKI4
2021-11-07,52,51,10,55,25,81,PM25,SEDANG,DKI4
2021-11-08,53,52,20,39,41,73,PM25,SEDANG,DKI2
2021-11-09,67,51,21,47,38,106,PM25,TIDAK SEHAT,DKI4
2021-11-10,61,51,11,36,25,100,PM25,SEDANG,DKI4
2021-11-11,47,51,12,36,32,71,PM25,SEDANG,DKI4
2021-11-12,44,47,10,38,19,63,PM25,SEDANG,DKI4
2021-11-13,52,47,16,52,40,82,PM25,SEDANG,DKI4
2021-11-14,50,47,13,46,34,68,PM25,SEDANG,DKI4
2021-11-15,36,47,9,36,17,58,PM25,SEDANG,DKI4
2021-11-16,53,47,11,41,14,82,PM25,SEDANG,DKI3
2021-11-17,60,50,13,45,35,99,PM25,SEDANG,DKI4
2021-11-18,63,43,18,56,35,106,PM25,TIDAK SEHAT,DKI4
2021-11-19,32,41,7,42,12,45,PM25,BAIK,DKI2
2021-11-20,37,43,8,41,17,58,PM25,SEDANG,DKI4
2021-11-21,52,41,19,45,44,76,PM25,SEDANG,DKI3
2021-11-22,29,42,7,41,12,45,PM25,BAIK,DKI4
2021-11-23,25,41,7,41,9,55,PM25,SEDANG,DKI2
2021-11-24,35,42,8,37,12,59,PM25,SEDANG,DKI4
2021-11-25,63,42,12,40,21,83,PM25,SEDANG,DKI3
2021-11-26,58,41,17,39,31,78,PM25,SEDANG,DKI4
2021-11-27,37,41,10,45,22,56,PM25,SEDANG,DKI4
2021-11-28,19,41,7,47,10,47,O3,BAIK,DKI2
2021-11-29,29,42,8,42,12,55,PM25,SEDANG,DKI4
2021-11-30,46,43,10,44,17,66,PM25,SEDANG,DKI4
2021-12-01,63,43,13,41,30,100,PM25,SEDANG,DKI4
2021-12-02,35,42,7,40,14,56,PM25,SEDANG,DKI4
2021-12-03,54,43,9,48,17,71,PM25,SEDANG,DKI4
2021-12-04,50,45,13,43,16,65,PM25,SEDANG,DKI3
2021-12-05,53,44,17,39,29,80,PM25,SEDANG,DKI4
2021-12-06,62,55,23,45,57,91,PM25,SEDANG,DKI3
2021-12-07,179,44,12,43,21,179,PM10,TIDAK SEHAT,DKI4
2021-12-08,49,45,17,51,30,76,PM25,SEDANG,DKI4
2021-12-09,46,46,11,51,20,63,PM25,SEDANG,DKI4
2021-12-10,51,47,14,41,30,73,PM25,SEDANG,DKI4
2021-12-11,38,45,8,51,22,60,PM25,SEDANG,DKI4
2021-12-12,49,43,17,42,34,63,PM25,SEDANG,DKI3
2021-12-13,53,44,11,34,23,68,PM25,SEDANG,DKI3
2021-12-14,51,46,15,37,26,76,PM25,SEDANG,DKI4
2021-12-15,69,44,19,50,30,124,PM25,TIDAK SEHAT,DKI4
2021-12-16,78,43,20,34,36,136,PM25,TIDAK SEHAT,DKI4
2021-12-17,58,43,18,57,35,81,PM25,SEDANG,DKI4
2021-12-18,51,42,18,54,32,69,PM25,SEDANG,DKI4
2021-12-19,65,41,24,78,45,102,PM25,TIDAK SEHAT,DKI4
2021-12-20,57,42,13,58,20,86,PM25,SEDANG,DKI4
2021-12-21,62,42,19,39,49,74,PM25,SEDANG,DKI1
2021-12-22,65,56,28,54,65,98,PM25,SEDANG,DKI4
2021-12-23,70,57,19,44,44,99,PM25,SEDANG,DKI2
2021-12-24,36,53,15,36,52,65,PM25,SEDANG,DKI4
2021-12-25,56,56,23,35,62,85,PM25,SEDANG,DKI4
2021-12-26,44,51,15,37,34,71,PM25,SEDANG,DKI4
2021-12-27,75,61,23,40,47,121,PM25,TIDAK SEHAT,DKI4
2021-12-28,59,53,16,34,33,89,PM25,SEDANG,DKI4
2021-12-29,61,54,15,37,29,98,PM25,SEDANG,DKI4
2021-12-30,60,53,17,38,44,102,PM25,TIDAK SEHAT,DKI4
2021-12-31,90,52,44,37,53,90,PM25,SEDANG,DKI4
2022-01-01,57,48,13,34,18,85,PM25,SEDANG,DKI4
2022-01-02,40,45,10,36,11,70,PM25,SEDANG,DKI4
2022-01-03,49,49,13,37,21,80,PM25,SEDANG,DKI4
2022-01-04,59,51,14,51,26,102,PM25,TIDAK SEHAT,DKI4
2022-01-05,95,53,18,55,32,165,PM25,TIDAK SEHAT,DKI4
2022-01-06,73,53,16,48,42,117,PM25,TIDAK SEHAT,DKI4
2022-01-07,71,48,22,38,41,113,PM25,TIDAK SEHAT,DKI4
2022-01-08,55,52,17,41,29,77,PM25,SEDANG,DKI4
2022-01-09,56,52,14,39,27,82,PM25,SEDANG,DKI3
2022-01-10,60,51,13,36,26,87,PM25,SEDANG,DKI3
2022-01-11,46,53,12,37,28,60,PM25,SEDANG,DKI3
2022-01-12,46,51,15,38,29,59,PM25,SEDANG,DKI4
2022-01-13,38,52,15,63,32,63,O3,SEDANG,DKI2
2022-01-14,46,48,15,63,32,63,PM25,SEDANG,DKI2
2022-01-15,55,51,15,68,29,69,PM25,SEDANG,DKI3
2022-01-16,67,47,20,65,32,102,PM25,TIDAK SEHAT,DKI5
2022-01-17,67,44,19,63,28,93,PM25,SEDANG,DKI4
2022-01-18,54,47,14,59,33,67,PM25,SEDANG,DKI4
2022-01-19,45,45,15,69,22,69,O3,SEDANG,DKI2
2022-01-20,40,55,14,68,24,68,O3,SEDANG,DKI2
2022-01-21,40,51,15,51,23,57,PM25,SEDANG,DKI3
2022-01-22,52,51,12,39,20,73,PM25,SEDANG,DKI4
2022-01-23,57,50,11,35,15,73,PM25,SEDANG,DKI3
2022-01-24,57,48,11,58,18,74,PM25,SEDANG,DKI3
2022-01-25,41,46,9,51,19,58,PM25,SEDANG,DKI3
2022-01-26,38,45,14,57,24,57,O3,SEDANG,DKI2
2022-01-27,58,47,14,48,25,75,PM25,SEDANG,DKI3
2022-01-28,63,52,12,60,28,84,PM25,SEDANG,DKI3
2022-01-29,65,52,30,52,46,120,PM25,TIDAK SEHAT,DKI4
2022-01-30,75,53,25,59,50,129,PM25,TIDAK SEHAT,DKI4
2022-01-31,72,58,44,53,44,119,PM25,TIDAK SEHAT,DKI4
2020-02-01,64,52,13,76,21,89,PM25,SEDANG,DKI3
2020-02-02,66,47,22,64,26,101,PM25,TIDAK SEHAT,DKI4
2020-02-03,58,48,20,65,33,99,PM25,SEDANG,DKI4
2020-02-04,54,46,12,68,27,72,PM25,SEDANG,DKI3
2020-02-05,43,53,18,55,30,62,PM25,SEDANG,DKI5
2020-02-06,39,58,15,57,21,58,SO2,SEDANG,DKI1
2020-02-07,40,48,13,67,22,67,O3,SEDANG,DKI2
2020-02-08,58,39,18,60,31,109,PM25,TIDAK SEHAT,DKI4
2020-02-09,64,39,36,55,45,101,PM25,TIDAK SEHAT,DKI4
2020-02-10,24,41,12,49,23,49,O3,BAIK,DKI2
2020-02-11,62,48,20,48,33,95,PM25,SEDANG,DKI5
2020-02-12,52,42,14,55,29,68,PM25,SEDANG,DKI5
2020-02-13,70,41,19,55,29,98,PM25,SEDANG,DKI3
2020-02-14,66,51,29,49,39,109,PM25,TIDAK SEHAT,DKI4
2020-02-15,74,52,33,61,38,119,PM25,TIDAK SEHAT,DKI3
2020-02-16,66,48,24,62,33,110,PM25,TIDAK SEHAT,DKI5
2020-02-17,53,45,19,86,29,86,O3,SEDANG,DKI2
2020-02-18,65,47,18,67,30,118,PM25,TIDAK SEHAT,DKI4
2020-02-19,67,44,23,69,37,108,PM25,TIDAK SEHAT,DKI4
2020-02-20,70,47,26,62,36,115,PM25,TIDAK SEHAT,DKI4
2020-02-21,54,41,21,50,35,86,PM25,SEDANG,DKI5
2020-02-22,54,42,13,56,35,92,PM25,SEDANG,DKI4
2020-02-23,55,49,16,43,38,87,PM25,SEDANG,DKI4
2020-02-24,45,41,14,38,21,71,PM25,SEDANG,DKI4
2020-02-25,50,40,15,28,17,59,PM25,SEDANG,DKI3
2020-02-26,40,39,15,28,16,60,PM25,SEDANG,DKI4
2020-02-27,31,39,14,30,12,51,PM25,SEDANG,DKI4
2020-02-28,27,40,12,30,11,50,PM25,BAIK,DKI5
2022-03-01,27,44,11,17,12,50,PM25,BAIK,DKI5
2022-03-02,32,46,15,24,15,51,PM25,SEDANG,DKI2
2022-03-03,30,43,12,35,18,55,PM25,SEDANG,DKI4
2022-03-04,32,41,13,45,20,53,PM25,SEDANG,DKI4
2022-03-05,48,40,17,36,22,68,PM25,SEDANG,DKI4
2022-03-06,53,38,21,28,18,90,PM25,SEDANG,DKI4
2022-03-07,29,37,13,37,13,53,PM25,SEDANG,DKI4
2022-03-08,55,40,15,45,25,102,PM25,TIDAK SEHAT,DKI4
2022-03-09,50,40,20,58,28,75,PM25,SEDANG,DKI4
2022-03-10,60,42,24,79,40,112,PM25,TIDAK SEHAT,DKI4
2022-03-11,77,46,23,52,52,107,PM25,TIDAK SEHAT,DKI4
2022-03-12,50,39,13,41,21,59,PM25,SEDANG,DKI4
2022-03-13,46,43,18,36,20,65,PM25,SEDANG,DKI5
2022-03-14,60,39,25,80,31,109,PM25,TIDAK SEHAT,DKI4
2022-03-15,56,41,22,54,28,97,PM25,SEDANG,DKI4
2022-03-16,51,41,21,53,25,76,PM25,SEDANG,DKI4
2022-03-17,77,40,23,77,28,141,PM25,TIDAK SEHAT,DKI4
2022-03-18,67,40,23,69,32,111,PM25,TIDAK SEHAT,DKI4
2022-03-19,46,40,15,48,20,73,PM25,SEDANG,DKI4
2022-03-20,55,39,13,34,14,71,PM25,SEDANG,DKI4
2022-03-21,38,38,10,34,8,53,PM25,SEDANG,DKI4
2022-03-22,50,38,12,35,17,63,PM25,SEDANG,DKI3
2022-03-23,46,41,16,34,19,61,PM25,SEDANG,DKI5
2022-03-24,43,43,15,40,22,65,PM25,SEDANG,DKI4
2022-03-25,90,51,19,70,29,122,PM25,TIDAK SEHAT,DKI5
2022-03-26,67,43,17,49,29,92,PM25,SEDANG,DKI4
2022-03-27,84,46,49,42,51,126,PM25,TIDAK SEHAT,DKI5
2022-03-28,49,40,12,59,28,62,PM25,SEDANG,DKI5
2022-03-29,61,44,17,52,31,117,PM25,TIDAK SEHAT,DKI4
2022-03-30,75,42,20,109,35,119,PM25,TIDAK SEHAT,DKI4
2022-03-31,95,49,34,137,34,160,PM25,TIDAK SEHAT,DKI4
2022-04-01,74,47,19,76,38,114,PM25,TIDAK SEHAT,DKI4
2022-04-02,61,42,18,70,28,99,PM25,SEDANG,DKI4
2022-04-03,51,39,14,40,17,74,PM25,SEDANG,DKI4
2022-04-04,49,43,23,69,27,71,PM25,SEDANG,DKI4
2022-04-05,73,53,19,73,43,92,PM25,SEDANG,DKI4
2022-04-06,54,40,20,57,32,87,PM25,SEDANG,DKI4
2022-04-07,58,42,22,62,35,90,PM25,SEDANG,DKI4
2022-04-08,52,40,17,50,29,81,PM25,SEDANG,DKI4
2022-04-09,50,42,21,59,28,76,PM25,SEDANG,DKI4
2022-04-10,82,46,27,80,38,164,PM25,TIDAK SEHAT,DKI4
2022-04-11,63,44,17,95,31,98,PM25,SEDANG,DKI4
2022-04-12,71,52,22,78,43,107,PM25,TIDAK SEHAT,DKI4
2022-04-13,78,42,21,118,40,118,O3,TIDAK SEHAT,DKI2
2022-04-14,66,44,14,111,25,111,O3,TIDAK SEHAT,DKI2
2022-04-15,61,41,15,81,28,102,PM25,TIDAK SEHAT,DKI4
2022-04-16,63,46,16,91,21,119,PM25,TIDAK SEHAT,DKI4
2022-04-17,76,52,21,93,24,148,PM25,TIDAK SEHAT,DKI4
2022-04-18,73,40,13,88,14,135,PM25,TIDAK SEHAT,DKI4
2022-04-19,52,41,13,84,29,84,O3,SEDANG,DKI2
2022-04-20,61,42,18,69,34,105,PM25,TIDAK SEHAT,DKI4
2022-04-21,46,41,15,43,24,56,PM25,SEDANG,DKI5
2022-04-22,83,49,25,52,42,128,PM25,TIDAK SEHAT,DKI4
2022-04-23,60,42,30,52,43,108,PM25,TIDAK SEHAT,DKI4
2022-04-24,63,41,24,82,30,114,PM25,TIDAK SEHAT,DKI4
2022-04-25,60,44,14,99,28,118,PM25,TIDAK SEHAT,DKI4
2022-04-26,59,41,13,70,29,82,PM25,SEDANG,DKI4
2022-04-27,47,44,13,45,26,91,PM25,SEDANG,DKI4
2022-04-28,42,41,12,59,20,83,PM25,SEDANG,DKI4
2022-04-29,35,40,10,46,16,60,PM25,SEDANG,DKI4
2022-04-30,39,38,16,17,6,53,PM25,SEDANG,DKI2
2022-05-01,66,48,24,61,26,126,PM25,TIDAK SEHAT,DKI4
2022-05-02,58,41,16,82,17,90,PM25,SEDANG,DKI4
2022-05-03,36,40,13,58,23,58,PM25,SEDANG,DKI2
2022-05-04,51,41,11,77,18,85,PM25,SEDANG,DKI4
2022-05-05,53,41,13,72,20,102,PM25,TIDAK SEHAT,DKI4
2022-05-06,39,42,10,58,12,73,PM25,SEDANG,DKI4
2022-05-07,56,41,12,82,13,92,PM25,SEDANG,DKI4
2022-05-08,63,42,19,76,21,98,PM25,SEDANG,DKI4
2022-05-09,58,44,12,73,24,95,PM25,SEDANG,DKI4
2022-05-10,54,50,17,74,28,86,PM25,SEDANG,DKI4
2022-05-11,54,41,12,81,26,81,O3,SEDANG,DKI2
2022-05-12,61,54,13,63,25,85,PM25,SEDANG,DKI3
2022-05-13,34,44,8,65,20,65,O3,SEDANG,DKI2
2022-05-14,57,44,14,72,30,101,PM25,TIDAK SEHAT,DKI4
2022-05-15,77,42,19,87,23,126,PM25,TIDAK SEHAT,DKI4
2022-05-16,58,42,22,81,31,100,PM25,SEDANG,DKI4
2022-05-17,66,42,22,77,31,128,PM25,TIDAK SEHAT,DKI4
2022-05-18,62,42,15,89,24,99,PM25,SEDANG,DKI4
2022-05-19,75,43,28,64,46,136,PM25,TIDAK SEHAT,DKI4
2022-05-20,70,43,24,71,43,128,PM25,TIDAK SEHAT,DKI4
2022-05-21,58,44,20,58,32,82,PM25,SEDANG,DKI4
2022-05-22,58,44,17,55,25,110,PM25,TIDAK SEHAT,DKI4
2022-05-23,68,47,17,53,24,123,PM25,TIDAK SEHAT,DKI4
2022-05-24,58,46,11,54,21,98,PM25,SEDANG,DKI4
2022-05-25,74,48,16,58,27,121,PM25,TIDAK SEHAT,DKI4
2022-05-26,57,45,15,52,26,93,PM25,SEDANG,DKI4
2022-05-27,79,52,25,76,35,146,PM25,TIDAK SEHAT,DKI4
2022-05-28,57,43,17,82,33,105,PM25,TIDAK SEHAT,DKI3
2022-05-29,64,43,23,65,40,107,PM25,TIDAK SEHAT,DKI4
2022-05-30,51,45,17,58,31,89,PM25,SEDANG,DKI4
2022-05-31,63,44,44,59,44,100,null,SEDANG,0
2022-06-01,53,43,18,55,27,77,PM25,SEDANG,DKI5
2022-06-02,56,44,15,76,33,100,PM25,SEDANG,DKI4
2022-06-03,51,44,20,72,36,72,O3,SEDANG,DKI2
2022-06-04,78,44,26,92,51,136,PM25,TIDAK SEHAT,DKI4
2022-06-05,62,45,15,87,27,116,PM25,TIDAK SEHAT,DKI4
2022-06-06,64,44,21,62,35,111,PM25,TIDAK SEHAT,DKI4
2022-06-07,61,44,18,50,32,76,PM25,SEDANG,DKI4
2022-06-08,65,44,18,54,25,110,PM25,TIDAK SEHAT,DKI4
2022-06-09,65,51,27,34,46,97,PM25,SEDANG,DKI4
2022-06-10,56,44,26,49,36,82,PM25,SEDANG,DKI4
2022-06-11,58,45,15,67,28,92,PM25,SEDANG,DKI4
2022-06-12,61,45,22,71,33,112,PM25,TIDAK SEHAT,DKI4
2022-06-13,61,46,22,71,38,97,PM25,SEDANG,DKI4
2022-06-14,75,49,27,52,50,112,PM25,TIDAK SEHAT,DKI4
2022-06-15,80,45,25,44,43,141,PM25,TIDAK SEHAT,DKI4
2022-06-16,79,46,32,50,45,146,PM25,TIDAK SEHAT,DKI4
2022-06-17,85,45,25,50,37,130,PM25,TIDAK SEHAT,DKI4
2022-06-18,75,45,30,58,42,117,PM25,TIDAK SEHAT,DKI4
2022-06-19,73,47,23,82,37,118,PM25,TIDAK SEHAT,DKI4
2022-06-20,78,45,17,99,27,131,PM25,TIDAK SEHAT,DKI4
2022-06-21,79,47,18,70,32,114,PM25,TIDAK SEHAT,DKI4
2022-06-22,71,47,17,72,27,123,PM25,TIDAK SEHAT,DKI4
2022-06-23,82,46,19,68,32,119,PM25,TIDAK SEHAT,DKI4
2022-06-24,85,46,22,77,38,123,PM25,TIDAK SEHAT,DKI4
2022-06-25,82,46,23,60,31,131,PM25,TIDAK SEHAT,DKI4
2022-06-26,68,45,22,69,36,106,PM25,TIDAK SEHAT,DKI4
2022-06-27,74,45,22,76,33,102,PM25,TIDAK SEHAT,DKI4
2022-06-28,57,46,16,82,29,82,PM25,SEDANG,DKI2
